task_id,task_score,rank,sample,quality_score,top3_mean,global_mean,num_pairs,top3_values,csv_path
390,7.0,11578,sample_010450,0.90408492,0.96493854,0.81280450,20,0.96820384;0.96412611;0.96248567,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010450_dinov2_base_adjacent_similarity.csv
390,7.0,11587,sample_010152,0.90402044,0.93430010,0.85860094,20,0.93718994;0.93584239;0.92986798,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010152_dinov2_base_adjacent_similarity.csv
390,7.0,11590,sample_010569,0.90399145,0.95013001,0.83478362,20,0.96138668;0.94833261;0.94067073,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010569_dinov2_base_adjacent_similarity.csv
390,7.0,11594,sample_010193,0.90398324,0.93990725,0.85009721,20,0.95923930;0.93051839;0.92996407,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010193_dinov2_base_adjacent_similarity.csv
390,7.0,11597,sample_010042,0.90397587,0.92532299,0.87195520,20,0.93118250;0.92998672;0.91479975,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010042_dinov2_base_adjacent_similarity.csv
390,7.0,11602,sample_010602,0.90391981,0.96184520,0.81703171,20,0.96898228;0.95912886;0.95742446,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010602_dinov2_base_adjacent_similarity.csv
390,7.0,11606,sample_010186,0.90389296,0.94769188,0.83819459,20,0.95238900;0.95207369;0.93861294,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010186_dinov2_base_adjacent_similarity.csv
390,7.0,11611,sample_010138,0.90387464,0.94574799,0.84106462,20,0.95356947;0.95082235;0.93285215,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010138_dinov2_base_adjacent_similarity.csv
390,7.0,11618,sample_010544,0.90386162,0.94864718,0.83668327,20,0.96184993;0.95094824;0.93314338,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010544_dinov2_base_adjacent_similarity.csv
390,7.0,11623,sample_010535,0.90383587,0.94342522,0.84445184,20,0.95619094;0.93891382;0.93517089,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010535_dinov2_base_adjacent_similarity.csv
390,7.0,11627,sample_010161,0.90381488,0.95395835,0.82859968,20,0.97491014;0.94441545;0.94254947,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010161_dinov2_base_adjacent_similarity.csv
390,7.0,11637,sample_010455,0.90375700,0.96229170,0.81595495,20,0.97114682;0.96937293;0.94635534,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010455_dinov2_base_adjacent_similarity.csv
390,7.0,11646,sample_010513,0.90371480,0.96080438,0.81808043,20,0.96632802;0.96169114;0.95439398,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010513_dinov2_base_adjacent_similarity.csv
390,7.0,11650,sample_010422,0.90370275,0.93547269,0.85604785,20,0.94390106;0.93523777;0.92727923,/media/datasets/yumi/hjh/datasets/agibot_v2_uncleaned_dino/sample_010422_dinov2_base_adjacent_similarity.csv
